"Experiment_ID","IL_name","IL_head_name","IL_SMILES","Experiment_value"
"AA_2008","17_N18","17","c1c(OC)c(OC)ccc1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","20_N18","20","OCCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","21_N18","21","CC(O)CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","22_N18","22","CC(O)CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","25_N18","25","OCC(CO)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","26_N18","26","CC(CO)(CO)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","28_N18","28","OCCCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","31_N18","31","OCCOCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","32_N18","32","OCCCCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","33_N18","33","OCC(C)(C)CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","34_N18","34","OCC(CO)(CC)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","36_N18","36","OCCCCCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","38_N18","38","C1CC(O)CCC1N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","60_N18","60","CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)C",-0.366886147
"AA_2008","61_N18","61","CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CC",-0.366886147
"AA_2008","62_N18","62","CC(C)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)C(C)C",-0.366886147
"AA_2008","63_N18","63","CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)C",-0.366886147
"AA_2008","76_N18","76","C1CCCN1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","77_N18","77","N1(C)CCCC1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","79_N18","79","CN(C)CC(C)N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","80_N18","80","CN(C)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","81_N18","81","CCN(CC)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","82_N18","82","C1CCCCN1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","86_N18","86","OCCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","87_N18","87","OCCN(CCO)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","90_N18","90","C1COCCN1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","91_N18","91","C1COCCN1CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","93_N18","93","c1nccn1CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","94_N18","94","N1=CNC=C1CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","95_N18","95","CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","96_N18","96","CN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","98_N18","98","N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","99_N18","99","N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","100_N18","100","N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)",-0.366886147
"AA_2008","103_N18","103","OCCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCO",-0.366886147
"AA_2008","109_N18","109","N(CCC(=O)NCCCCCCCCCCCCCCCCCC)(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCCCCCC)CCO",-0.366886147
"KL_2010","112C12","112","CCCCCCCCCCC(O)CN(CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",-0.949854837
"KL_2010","112C14","112","CCCCCCCCCCCCC(O)CN(CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-0.768671275
"KL_2010","113C12","113","CCCCCCCCCCC(O)CN(CCN(C)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",-1.63684252
"KL_2010","113C14","113","CCCCCCCCCCCCC(O)CN(CCN(C)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.659490466
"KL_2010","113","113","CCCCCCCCCCCCCCC(O)CN(CCN(C)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",-1.040446621
"KL_2010","114C12","114","CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",1.171502733
"KL_2010","114C14","114","CCCCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-0.421402773
"KL_2010","114","114","CCCCCCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",0.73364245
"KL_2010","116C6","116","CCCCC(O)CN(CC(O)CCCC)[C@@H]1CCCC[C@H]1N(CC(O)CCCC)CC(O)CCCC",0.861980809
"KL_2010","116C8","116","CCCCCCC(O)CN(CC(O)CCCCCC)[C@@H]1CCCC[C@H]1N(CC(O)CCCCCC)CC(O)CCCCCC",1.179052047
"KL_2010","117C14","117","CCCCCCCCCCCCC(O)CN(CC(O)CCCCCCCCCCCC)[C@@H]1CCCC[C@@H]1N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",0.107049291
"KL_2010","117C18","117","CCCCCCCCCCCCCCCCC(O)CN(CC(O)CCCCCCCCCCCCCCCC)[C@@H]1CCCC[C@@H]1N(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC",-0.262867154
"KL_2010","120C12","120","CCCCCCCCCCC(O)CN(CCOCCOCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",-1.38771512
"KL_2010","120C14","120","CCCCCCCCCCCCC(O)CN(CCOCCOCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.583997313
"KL_2010","120C18","120","CCCCCCCCCCCCCCCCC(O)CN(CCOCCOCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC",-1.05554525
"KL_2010","200C8","200","CCCCCCC(O)CN(CCC)CCN1CCN(CCC)CC1",0.76383971
"KL_2010","200C10","200","CCCCCCCCC(O)CN(CCC)CCN1CCN(CCC)CC1",0.643050669
"KL_2010","200C12","200","CCCCCCCCCCC(O)CN(CCC)CCN1CCN(CCC)CC1",-1.425461694
"KL_2010","200C14","200","CCCCCCCCCCCCC(O)CN(CCC)CCN1CCN(CCC)CC1",-0.179824687
"KL_2010","63C10","63","CCCCCCCCC(O)CN(C)CN(C)CC(O)CCCCCCCC",1.231897253
"KL_2010","63C12","63","CCCCCCCCCCC(O)CN(C)CN(C)CC(O)CCCCCCCCCC",1.050713688
"KL_2010","63C14","63","CCCCCCCCCCCCC(O)CN(C)CN(C)CC(O)CCCCCCCCCCCC",1.020516428
"KL_2010","63C18","63","CCCCCCCCCCCCCCCCC(O)CN(C)CN(C)CC(O)CCCCCCCCCCCCCCCC",-1.100841142
"KL_2010","96C12","96","CCCCCCCCCCC(O)CN(C)CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",1.186601361
"KL_2010","96C14","96","CCCCCCCCCCCCC(O)CN(C)CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.478306901
"KL_2010","96","96","CCCCCCCCCCCCCCC(O)CN(C)CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",-0.240219211
"KL_2010","96C18","96","CCCCCCCCCCCCCCCCC(O)CN(C)CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC",-1.312221967
"KL_2010","98C6","98","CCCCC(O)CN(CCN(CCN(CC(O)CCCC)CC(O)CCCC)CC(O)CCCC)CCN(CC(O)CCCC)CC(O)CCCC",0.997868482
"KL_2010","98C12","98","CCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",-0.746023329
"KL_2010","98C14","98","CCCCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.176334294
"KL_2010","98","98","CCCCCCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",0.258035592
"KL_2010","100C8b","100","CCCCC(CC)COCC(O)CN(CCCN(CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC)CC(O)COCC(CC)CCCC",0.914826015
"KL_2010","100C6","100","CCCCC(O)CN(CCCN(CC(O)CCCC)CC(O)CCCC)CC(O)CCCC",1.088460266
"KL_2010","100C8","100","CCCCCCC(O)CN(CCCN(CC(O)CCCCCC)CC(O)CCCCCC)CC(O)CCCCCC",1.224347939
"KL_2010","100C12","100","CCCCCCCCCCC(O)CN(CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",0.73364245
"KL_2010","100C14","100","CCCCCCCCCCCCC(O)CN(CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.312221967
"KL_2010","100","100","CCCCCCCCCCCCCCC(O)CN(CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",0.582656148
"KL_2010","103C6","103","CCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCC",1.141305472
"KL_2010","103C8","103","CCCCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCCCC",0.960121907
"KL_2010","103C12","103","CCCCCCCCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCCCCCCCC",1.111108212
"KL_2010","103C14","103","CCCCCCCCCCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCCCCCCCCCC",0.235387646
"KL_2010","103C18","103","CCCCCCCCCCCCCCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCCCCCCCCCCCCCC",-0.625234284
"KL_2010","103C10d","103","C=CCCCCCCC(O)CN(CCO)CCN(CCO)CC(O)CCCCCCC=C",0.054204084
"KL_2010","109C14","109","CCCCCCCCCCCCC(O)CN(CCO)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-0.549741132
"KL_2010","109","109","CCCCCCCCCCCCCCC(O)CN(CCO)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",-0.00619044
"KL_2010","109C18","109","CCCCCCCCCCCCCCCCC(O)CN(CCO)CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC",1.141305472
"KL_2010","110C6","110","CCCCC(O)CN(CCN(CCN(CC(O)CCCC)CC(O)CCCC)CCN(CC(O)CCCC)CC(O)CCCC)CC(O)CCCC",1.179052047
"KL_2010","110C12","110","CCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC",0.575106831
"KL_2010","110C14","110","CCCCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC",-1.214080869
"KL_2010","110","110","CCCCCCCCCCCCCCC(O)CN(CCN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC",-0.013739754
"LL_2012","A1C10","A1","CN(C)CCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","A1C11","A1","CN(C)CCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",3.045415793
"LL_2012","A1C12","A1","CN(C)CCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",0.751466234
"LL_2012","A1","A1","CN(C)CCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.395508545
"LL_2012","A1C6","A1","CN(C)CCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A1C7","A1","CN(C)CCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",0.751466234
"LL_2012","A1C8","A1","CN(C)CCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A1C9","A1","CN(C)CCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A2C10","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","A2C11","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",-0.56689558
"LL_2012","A2C12","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.56689558
"LL_2012","A2","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.56689558
"LL_2012","A2C6","A2","C1COCCN1CCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A2C7","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","A2C8","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A2C9","A2","C1COCCN1CCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A3C10","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","A3C11","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",2.287357748
"LL_2012","A3C12","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",0.751466234
"LL_2012","A3","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.395508545
"LL_2012","A3C6","A3","C1CCCN1CCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A3C7","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","A3C8","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A3C9","A3","C1CCCN1CCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A4C10","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","A4C11","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",2.287357748
"LL_2012","A4C12","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",3.045415793
"LL_2012","A4","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.019775428
"LL_2012","A4C6","A4","CCN(CC)CCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A4C7","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","A4C8","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A4C9","A4","CCN(CC)CCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A5C10","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","A5C11","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",1.898441014
"LL_2012","A5C12","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",0.375733118
"LL_2012","A5","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.56689558
"LL_2012","A5C6","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A5C7","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",0.751466234
"LL_2012","A5C8","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A5C9","A5","CCN(CC)CCCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A6C10","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.019775428
"LL_2012","A6C11","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",1.898441014
"LL_2012","A6C12","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.019775428
"LL_2012","A6","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.56689558
"LL_2012","A6C6","A6","CN(C)CCCNC(=O)CCC(SCCCCCC)CSCCCCCC",-0.395508545
"LL_2012","A6C7","A6","CN(C)CCCNC(=O)CCC(SCCCCCCC)CSCCCCCCC",0.375733118
"LL_2012","A6C8","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","A6C9","A6","CN(C)CCCNC(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","A7C10","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.019775428
"LL_2012","A7C11","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",2.669682676
"LL_2012","A7C12","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.56689558
"LL_2012","A7","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.395508545
"LL_2012","A7C6","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","A7C7","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","A7C8","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCC)CSCCCCCCCC",-0.395508545
"LL_2012","A7C9","A7","C1CN(CCN(C)C)CCN1C(=O)CCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","B1C10","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCCCC)CSCCCCCCCCCC",1.146974776
"LL_2012","B1C11","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",2.287357748
"LL_2012","B1C12","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.395508545
"LL_2012","B1","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.395508545
"LL_2012","B1C6","B1","CN(C)CCNC(=O)CCCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","B1C7","B1","CN(C)CCNC(=O)CCCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","B1C8","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","B1C9","B1","CN(C)CCNC(=O)CCCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","B2C10","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","B2C11","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",-0.56689558
"LL_2012","B2C12","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.56689558
"LL_2012","B2","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.56689558
"LL_2012","B2C6","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","B2C7","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","B2C8","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","B2C9","B2","C1COCCN1CCNC(=O)CCCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","B3C10","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","B3C11","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",2.287357748
"LL_2012","B3C12","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",-0.56689558
"LL_2012","B3","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",0.751466234
"LL_2012","B3C6","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","B3C7","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","B3C8","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","B3C9","B3","C1CCCN1CCNC(=O)CCCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","B4C10","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
"LL_2012","B4C11","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCCCCC)CSCCCCCCCCCCC",1.898441014
"LL_2012","B4C12","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCCCCCC)CSCCCCCCCCCCCC",3.816657437
"LL_2012","B4","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCCCCCCCCCC)CSCCCCCCCCCCCCCCCC",-0.56689558
"LL_2012","B4C6","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCC)CSCCCCCC",-0.56689558
"LL_2012","B4C7","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCC)CSCCCCCCC",-0.56689558
"LL_2012","B4C8","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCC)CSCCCCCCCC",-0.56689558
"LL_2012","B4C9","B4","CCN(CC)CCNC(=O)CCCC(SCCCCCCCCC)CSCCCCCCCCC",-0.56689558
"LL_2012","B5C10","B5","CCN(CC)CCCNC(=O)CCCC(SCCCCCCCCCC)CSCCCCCCCCCC",-0.56689558
