"LNP_ID","Experiment_ID","IL_name","IL_head_name","IL_SMILES","Experiment_value"
"LNP_0005128","SP_2020","DLin-MC3-DMA","","CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC",1.961949189
"LNP_0005129","SP_2020","DLin-MC3-DMA","","CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC",0.815031177
"LNP_0010088","JL_2024","Li_A3_coupling_A1_B1","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",0.817508475
"LNP_0010089","JL_2024","Li_A3_coupling_A1_B2","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010090","JL_2024","Li_A3_coupling_A1_B3","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010091","JL_2024","Li_A3_coupling_A1_B4","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",-0.312177803
"LNP_0010092","JL_2024","Li_A3_coupling_A1_B5","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010093","JL_2024","Li_A3_coupling_A1_B6","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",0.282552045
"LNP_0010094","JL_2024","Li_A3_coupling_A1_B7","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",1.349338334
"LNP_0010095","JL_2024","Li_A3_coupling_A1_B8","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010096","JL_2024","Li_A3_coupling_A1_B9","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",-1.083308655
"LNP_0010097","JL_2024","Li_A3_coupling_A1_B10","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",-1.083308655
"LNP_0010098","JL_2024","Li_A3_coupling_A1_B11","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.312177803
"LNP_0010099","JL_2024","Li_A3_coupling_A1_B12","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",0.282552045
"LNP_0010100","JL_2024","Li_A3_coupling_A1_B13","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",-1.083308655
"LNP_0010101","JL_2024","Li_A3_coupling_A1_B14","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-1.083308655
"LNP_0010102","JL_2024","Li_A3_coupling_A1_B15","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",-1.083308655
"LNP_0010103","JL_2024","Li_A3_coupling_A1_B16","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",0.905362182
"LNP_0010104","JL_2024","Li_A3_coupling_A1_B17","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",-0.596779256
"LNP_0010105","JL_2024","Li_A3_coupling_A1_B18","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",1.147410391
"LNP_0010106","JL_2024","Li_A3_coupling_A1_B19","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",-1.083308655
"LNP_0010107","JL_2024","Li_A3_coupling_A1_B20","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010108","JL_2024","Li_A3_coupling_A1_B21","Li_A3_coupling_A1","CCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",-0.596779256
"LNP_0010109","JL_2024","Li_A3_coupling_A2_B1","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",-0.596779256
"LNP_0010110","JL_2024","Li_A3_coupling_A2_B2","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010111","JL_2024","Li_A3_coupling_A2_B3","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010112","JL_2024","Li_A3_coupling_A2_B4","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",0.532907021
"LNP_0010113","JL_2024","Li_A3_coupling_A2_B5","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010114","JL_2024","Li_A3_coupling_A2_B6","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",1.55672867
"LNP_0010115","JL_2024","Li_A3_coupling_A2_B7","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",1.147410391
"LNP_0010116","JL_2024","Li_A3_coupling_A2_B8","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010117","JL_2024","Li_A3_coupling_A2_B9","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",0.376279539
"LNP_0010118","JL_2024","Li_A3_coupling_A2_B10","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",-1.083308655
"LNP_0010119","JL_2024","Li_A3_coupling_A2_B11","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",1.716613297
"LNP_0010120","JL_2024","Li_A3_coupling_A2_B12","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",0.717064053
"LNP_0010121","JL_2024","Li_A3_coupling_A2_B13","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",-0.596779256
"LNP_0010122","JL_2024","Li_A3_coupling_A2_B14","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-0.596779256
"LNP_0010123","JL_2024","Li_A3_coupling_A2_B15","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",-1.083308655
"LNP_0010124","JL_2024","Li_A3_coupling_A2_B16","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.312177803
"LNP_0010125","JL_2024","Li_A3_coupling_A2_B17","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",1.432011844
"LNP_0010126","JL_2024","Li_A3_coupling_A2_B18","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",2.018335441
"LNP_0010127","JL_2024","Li_A3_coupling_A2_B19","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",0.376279539
"LNP_0010128","JL_2024","Li_A3_coupling_A2_B20","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010129","JL_2024","Li_A3_coupling_A2_B21","Li_A3_coupling_A2","CCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",0.599806528
"LNP_0010130","JL_2024","Li_A3_coupling_A3_B1","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",-1.083308655
"LNP_0010131","JL_2024","Li_A3_coupling_A3_B2","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010132","JL_2024","Li_A3_coupling_A3_B3","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",0.376279539
"LNP_0010133","JL_2024","Li_A3_coupling_A3_B4","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",1.203593451
"LNP_0010134","JL_2024","Li_A3_coupling_A3_B5","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",0.532907021
"LNP_0010135","JL_2024","Li_A3_coupling_A3_B6","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",0.905362182
"LNP_0010136","JL_2024","Li_A3_coupling_A3_B7","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",0.532907021
"LNP_0010137","JL_2024","Li_A3_coupling_A3_B8","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010138","JL_2024","Li_A3_coupling_A3_B9","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",-0.596779256
