"IL_SMILES","Experiment_value"
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",-0.551349341
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",-0.140579654
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC",0.696869992
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC",0.751470119
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC",0.859024246
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC",1.92738432
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC",1.54383802
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC",-0.135215911
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC",-0.894303297
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC",-0.064544296
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",-0.202559054
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",-0.580998954
"CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC",0.459702704
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC",0.174754366
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC",0.57039779
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC",1.373840919
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC",1.029909168
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC",-0.6429538
"CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC",-0.045766652
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC",-0.444991217
"CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",-0.216511557
"CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",-0.960805391
"CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC",0.304648899
"CCCCCCCC(CCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC",0.496897867
"CCCCCCCC(CCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC",0.141442023
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC",1.220857456
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC",1.120806297
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC",-0.982109009
"CCCCCCCC(CCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC",-0.862029672
"CCCCCCCC(CCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC",-0.482900842
"CCCCCCCC(CCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",-0.447014377
"CCCCCCCC(CCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",0.916042616
"CCCCCCC(CCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC",0.009120754
"CCCCCCC(CCCCCC)(C(=O)NCCCC)N(CC)CCCNCC",0.934763626
"CCCCCCC(CCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC",0.971397794
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC",1.200704374
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC",0.170002635
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC",-0.147908643
"CCCCCCC(CCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC",-1.034896737
"CCCCCCC(CCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC",-0.641478262
"CCCCCCC(CCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",1.330258419
"CCCCCCC(CCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",0.43488277
"CCNCCCN(CC)C1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1",-0.135175907
"CCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCCCCC1",-0.718222018
"CCCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCCCCC1",-1.117493951
"CCNCCCN(CC)C1(C(=O)NCC(=O)OC)CCCCCCCCCCCCCC1",0.906584774
"CCNCCCN(CC)C1(C(=O)NCC(=O)OCC)CCCCCCCCCCCCCC1",1.021517273
"CCNCCCN(CC)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCCCCC1",1.488302608
"CCNCCCN(CC)C1(C(=O)NC(C)C(=O)OC(C)(C)C)CCCCCCCCCCCCCC1",-1.299059793
"CCNCCCN(CC)C1(C(=O)NCCC(=O)OCC)CCCCCCCCCCCCCC1",-0.426801187
"CCNCCCN(CC)C1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCCCCC1",1.151626167
"CCNCCCN(CC)C1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1",0.498995714
"CCNCCCN(CC)C1(C(=O)NC(C)(C)C)CCCCCCCCCCC1",1.505880605
"CCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCC1",0.353556365
"CCCCCNC(=O)C1(N(CC)CCCNCC)CCCCCCCCCCC1",1.028096266
"CCNCCCN(CC)C1(C(=O)NCC(=O)OC)CCCCCCCCCCC1",-0.456804771
"CCNCCCN(CC)C1(C(=O)NCC(=O)OCC)CCCCCCCCCCC1",0.327269986
"CCNCCCN(CC)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1",-0.424070088
"CCNCCCN(CC)C1(C(=O)NC(C)C(=O)OC(C)(C)C)CCCCCCCCCCC1",0.255897013
"CCNCCCN(CC)C1(C(=O)NCCC(=O)OCC)CCCCCCCCCCC1",-0.547001455
"CCNCCCN(CC)C1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCC1",-2.325658245
"CCNCCCN(CC)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1",0.156963792
"CCCCCC(CCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC",-0.266269649
"CCCCCC(CCCCC)(C(=O)NCCCC)N(CC)CCCNCC",-1.350424386
"CCCCCNC(=O)C(CCCCC)(CCCCC)N(CC)CCCNCC",1.04000918
"CCCCCC(CCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC",-0.976203619
"CCCCCC(CCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC",-0.216161246
"CCCCCC(CCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC",0.276861674
"CCCCCC(CCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC",-0.068040655
"CCCCCC(CCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC",-1.117493951
"CCCCCC(CCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC",0.086813839
"CCCCCC(CCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC",-0.37785936
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.696305324
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",-0.100581214
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",0.903467772
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",1.059956445
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-0.075298593
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.043668197
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",1.127184052
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",-0.686104904
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",0.492733072
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",1.178058942
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",0.752655736
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",0.03484213
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",1.071447856
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",1.212824393
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-1.317351081
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",0.352317007
"CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",0.020634433
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.406618298
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",0.688260166
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",1.116188156
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",0.22666807
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",0.450632624
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",0.170291132
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-0.302604519
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.712574581
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",-0.783374016
"CCCCCCCCCC(CCCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",0.932872955
"CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.539994241
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",0.45519147
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",0.445899865
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",1.082936708
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",0.922666145
"CCCCCCCCC(CCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",-0.213950584
"CCCCCCCCC(CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-0.93177089
"CCCCCCCCC(CCCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.914881422
"CCCCCCCCC(CCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",0.853793175
"CCCCCCCCC(CCCCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",-0.913883199
"CCCCCCCC(CCCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.366971034
"CCCCCCCC(CCCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",0.282921388
"CCCCCCCC(CCCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",0.891984578
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",0.493271838
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",1.368036144
"CCCCCCCC(CCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",-0.851788386
"CCCCCCCC(CCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-0.963011182
"CCCCCCCC(CCCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.659146178
"CCCCCCCC(CCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",0.526960902
"CCCCCCCC(CCCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",0.41916679
"CCCCCCC(CCCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.766143819
"CCCCCCC(CCCCCC)(C(=O)NCCCC)N(C)CCN(C)C",-1.134718721
"CCCCCCC(CCCCCC)(C(=O)NCCCCC)N(C)CCN(C)C",0.803141663
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",-1.207649427
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",0.536331628
"CCCCCCC(CCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",-0.702422795
"CCCCCCC(CCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-1.260382009
"CCCCCCC(CCCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.328650048
"CCCCCCC(CCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",1.071447856
"CCCCCCC(CCCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",0.499175874
"CN(C)CCN(C)C1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1",0.614645479
"CCCCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1",-1.35642113
"CCCCCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1",-0.126012265
"COC(=O)CNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1",-1.301625642
"CCOC(=O)CNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1",0.115819109
"CN(C)CCN(C)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCCCCC1",-1.023194189
"CC(NC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1)C(=O)OC(C)(C)C",-1.163429922
"CCOC(=O)CCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCCCCC1",0.972260384
"Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCN(C)C)CCCCCCCCCCCCCC2)cc1",-0.283933579
"CN(C)CCN(C)C1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1",0.295703614
"CN(C)CCN(C)C1(C(=O)NC(C)(C)C)CCCCCCCCCCC1",1.322337694
"CCCCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1",-0.44972736
"CCCCCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1",1.086655752
"COC(=O)CNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1",-0.930553936
"CCOC(=O)CNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1",0.612690365
"CN(C)CCN(C)C1(C(=O)NCC(=O)OC(C)(C)C)CCCCCCCCCCC1",-0.164207053
"CC(NC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1)C(=O)OC(C)(C)C",-0.516901442
"CCOC(=O)CCNC(=O)C1(N(C)CCN(C)C)CCCCCCCCCCC1",-0.382272356
"Cc1ccc(S(=O)(=O)CNC(=O)C2(N(C)CCN(C)C)CCCCCCCCCCC2)cc1",-0.271260835
"CN(C)CCN(C)C1(C(=O)NC2CCCCC2)CCCCCCCCCCC1",0.847947964
"CCCCCC(CCCCC)(C(=O)NC(C)(C)C)N(C)CCN(C)C",0.44778619
"CCCCCC(CCCCC)(C(=O)NCCCC)N(C)CCN(C)C",-1.31492886
"CCCCCNC(=O)C(CCCCC)(CCCCC)N(C)CCN(C)C",-0.717961464
"CCCCCC(CCCCC)(C(=O)NCC(=O)OC)N(C)CCN(C)C",-1.340644878
"CCCCCC(CCCCC)(C(=O)NCC(=O)OCC)N(C)CCN(C)C",0.660204688
"CCCCCC(CCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(C)CCN(C)C",-1.123373143
"CCCCCC(CCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(C)CCN(C)C",-1.109896215
"CCCCCC(CCCCC)(C(=O)NCCC(=O)OCC)N(C)CCN(C)C",-0.126012265
"CCCCCC(CCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(C)CCN(C)C",-0.840294202
"CCCCCC(CCCCC)(C(=O)NC1CCCCC1)N(C)CCN(C)C",0.234053249
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",1.350930059
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NCCCC",-0.096573828
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NCCCCC",0.579763304
"CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C",3.534575768
"CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",0.397957151
"CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.257284697
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",1.167624149
"CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",1.094582169
"CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCCCC",-0.54169841
"CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCCCCC",-0.468669568
"CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C",1.23971148
"CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C",2.266314079
"CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",1.241034901
"CCCCCCCCCCC1(CCCCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",1.202230986
"CCCCCCCCCCC1(CCCCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.766036523
"CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",1.115271007
"CCCCCCCCCCC(CCCCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",-0.746583525
"CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",0.156425526
"CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCCCC",0.133027729
"CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCCCCC",0.759187094
"CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C",1.882976993
"CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C",3.828025825
"CCCCCCCCCC1(CCCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",2.364753202
"CCCCCCCCCC1(CCCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",-0.137212192
"CCCCCCCCCC1(CCCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.745605005
"CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",0.170469634
"CCCCCCCCCC(CCCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",0.516729016
"CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",1.066068325
"CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCCCC",0.57466219
"CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCCCCC",0.176464277
"CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OC)N1CCN(C)C",2.535266072
"CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C",1.123631891
"CCCCCCCCC1(CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",1.800207723
"CCCCCCCCC1(CCCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",-0.591068339
"CCCCCCCCC1(CCCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.510354591
"CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",-0.183480728
"CCCCCCCCC(CCCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",0.106340674
"CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",-0.248160589
"CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCCCC",0.482203096
"CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCCCCC",0.486674999
"CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC)N1CCN(C)C",-0.27647522
"CCCCCCCC1(CCCCCCC)C=NC(C(=O)OCC)N1CCN(C)C",1.006189362
"CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",-0.779278535
"CCCCCCCC1(CCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",-1.174975547
"CCCCCCCC1(CCCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.757411939
"CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",-0.40098683
"CCCCCCCC(CCCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",0.092969411
"CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",0.455833283
"CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCCCC",-0.565941572
"CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCCCCC",0.956921487
"CCCCCCC1(CCCCCC)C=NC(C(=O)OC)N1CCN(C)C",-0.508579364
"CCCCCCC1(CCCCCC)C=NC(C(=O)OCC)N1CCN(C)C",0.140321625
"CCCCCCC1(CCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",1.59514628
"CCCCCCC1(CCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",-1.257546994
"CCCCCCC1(CCCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.567412789
"CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",1.241034901
"CCCCCCC(CCCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",1.043748237
"CN(C)CCNC1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1",-1.32621754
"CCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCCCCC1",-1.263264262
"CCCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCCCCC1",-0.476628474
"COC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C",0.157544505
"CCOC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C",0.935573358
"CN(C)CCN1C(C(=O)OC(C)(C)C)N=CC12CCCCCCCCCCCCCC2",-1.139253422
"CN(C)CCN1C2(C=NC1(C)C(=O)OC(C)(C)C)CCCCCCCCCCCCCC2",-1.13587796
"CCOC(=O)CC1N=CC2(CCCCCCCCCCCCCC2)N1CCN(C)C",0.567971451
"Cc1ccc(S(=O)(=O)CNC(=O)C2(NCCN(C)C)CCCCCCCCCCCCCC2)cc1",-1.359322258
"CN(C)CCNC1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1",0.67687818
"CN(C)CCNC1(C(=O)NC(C)(C)C)CCCCCCCCCCC1",0.955740858
"CCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCC1",0.985999076
"CCCCCNC(=O)C1(NCCN(C)C)CCCCCCCCCCC1",0.716040916
"COC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCN(C)C",-1.021038971
"CCOC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCN(C)C",0.448828895
"CN(C)CCN1C(C(=O)OC(C)(C)C)N=CC12CCCCCCCCCCC2",-0.663799753
"CN(C)CCN1C2(C=NC1(C)C(=O)OC(C)(C)C)CCCCCCCCCCC2",0.897083734
"CCOC(=O)CC1N=CC2(CCCCCCCCCCC2)N1CCN(C)C",-0.445274296
"Cc1ccc(S(=O)(=O)CNC(=O)C2(NCCN(C)C)CCCCCCCCCCC2)cc1",-0.908248111
"CN(C)CCNC1(C(=O)NC2CCCCC2)CCCCCCCCCCC1",0.370444388
"CCCCCC(CCCCC)(NCCN(C)C)C(=O)NC(C)(C)C",0.805364945
"CCCCCC(CCCCC)(NCCN(C)C)C(=O)NCCCC",-1.326328065
"CCCCCNC(=O)C(CCCCC)(CCCCC)NCCN(C)C",-0.818967773
"CCCCCC1(CCCCC)C=NC(C(=O)OC)N1CCN(C)C",-1.314278598
"CCCCCC1(CCCCC)C=NC(C(=O)OCC)N1CCN(C)C",0.343670306
"CCCCCC1(CCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(C)C",-1.054811211
"CCCCCC1(CCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(C)C",-1.19572424
"CCCCCC1(CCCCC)C=NC(CC(=O)OCC)N1CCN(C)C",-0.476628474
"CCCCCC(CCCCC)(NCCN(C)C)C(=O)NCS(=O)(=O)c1ccc(C)cc1",-1.101921168
"CCCCCC(CCCCC)(NCCN(C)C)C(=O)NC1CCCCC1",-0.016674799
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)(C)C)N(C)CCCN(C)C",-0.262857268
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCC)N(C)CCCN(C)C",-0.57787549
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCCC)N(C)CCCN(C)C",-0.314015385
"CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OC)N(C)CCCN(C)C",0.288124033
